listing_id,date
6447131,2016-09-18
6447131,2016-09-22
6447131,2016-09-26
6447131,2016-09-28
6447131,2016-10-16
6447131,2016-10-23
6447131,2016-10-28
6447131,2016-10-30
6447131,2016-11-07
6447131,2016-11-08
6447131,2016-11-20
6447131,2016-11-25
6447131,2016-11-29
6447131,2016-12-05
6447131,2016-12-20
6447131,2016-12-29
6447131,2017-02-20
6447131,2017-03-05
6447131,2017-03-12
6447131,2017-03-19
6447131,2017-03-27
6447131,2017-04-04
6447131,2017-04-09
6447131,2017-04-16
6447131,2017-04-30
6447131,2017-05-07
14589777,2017-02-19
14589777,2017-03-07
9422264,2016-02-14
9211536,2016-10-09
9211536,2016-10-16
9211536,2016-10-23
9211536,2016-11-13
9211536,2016-12-28
9211536,2017-03-11
9211536,2017-04-30
9211536,2017-05-06
3999576,2014-09-06
3999576,2014-09-15
3999576,2014-09-20
3999576,2014-09-28
3999576,2014-09-29
3999576,2014-09-30
3999576,2014-10-04
3999576,2014-10-10
3999576,2014-10-12
3999576,2014-10-22
3999576,2014-10-26
3999576,2014-11-09
3999576,2014-11-13
3999576,2014-11-29
3999576,2014-12-19
3999576,2015-01-01
3999576,2015-01-03
3999576,2015-03-07
3999576,2015-04-19
3999576,2015-06-14
3999576,2015-06-25
3999576,2015-06-29
3999576,2015-08-08
3999576,2015-09-25
3999576,2015-11-15
3999576,2015-11-28
3999576,2016-01-01
3999576,2016-01-31
3999576,2016-02-20
3999576,2016-02-23
3999576,2016-03-09
3999576,2016-03-18
3999576,2016-03-20
3999576,2016-04-05
3999576,2016-04-09
3999576,2016-04-17
3999576,2016-04-25
3999576,2016-04-25
3999576,2016-04-29
3999576,2016-06-06
3999576,2016-06-11
3999576,2016-06-23
3999576,2016-07-13
3999576,2016-08-16
3999576,2016-08-24
3999576,2016-08-25
3999576,2016-08-30
3999576,2016-09-02
3999576,2016-09-05
3999576,2016-09-14
3999576,2016-09-17
3999576,2016-09-24
3999576,2016-10-01
3999576,2016-10-09
3999576,2016-10-17
3999576,2016-10-28
3999576,2016-11-05
3999576,2016-11-07
3999576,2016-11-14
3999576,2016-11-20
3999576,2016-11-23
3999576,2016-12-01
3999576,2016-12-04
3999576,2016-12-11
3999576,2016-12-19
3999576,2016-12-28
3999576,2017-03-06
3999576,2017-03-12
3999576,2017-03-26
3999576,2017-04-02
3999576,2017-04-07
3999576,2017-04-16
3999576,2017-04-23
3999576,2017-04-30
3999576,2017-05-07
13734276,2016-08-01
13734276,2016-10-11
13734276,2017-03-13
13734276,2017-04-08
